,child_id,ATV_8,ATV_9,ATV_10,ATV_11,ATV_12,ATV_13,ATV_14,ATV_15,ATV_16,ATV_17,ATV_18,ATT_8,ATT_9,ATT_10,ATT_11,ATT_12,ATT_13,ATT_14,ATT_15,ATT_16,ATT_17,ATT_18
1450,1000060732,1375.0,1429.9999999999995,1510.0,1578.9999999999995,1644.9999999999995,1677.9999999999995,1686.9999999999993,1695.9999999999995,1699.9999999999995,1704.9999999999998,1739.999999999999,320.0,339.99999999999994,374.9999999999999,433.9999999999998,478.99999999999994,525.9999999999999,573.9999999999995,609.0,620.0,620.0,639.9999999999999
1452,1000060734,1370.0,1434.9999999999995,1485.0,1544.9999999999998,1602.9999999999995,1680.999999999999,1708.999999999999,1720.0,1739.9999999999995,1739.999999999999,1749.9999999999995,370.0,394.9999999999998,470.0,532.9999999999998,601.0,630.9999999999998,656.9999999999998,629.9999999999998,669.9999999999998,679.9999999999999,707.9999999999999
1453,1000060735,1315.0,1387.0,1459.0000000000002,1524.9999999999995,1535.9999999999998,1554.9999999999995,1574.9999999999995,1594.9999999999995,1570.0000000000002,1579.999999999999,1569.9999999999995,295.0,336.5,378.0,424.9999999999998,441.0,455.9999999999999,440.9999999999999,443.9999999999999,510.0,540.0,579.9999999999999
1456,1000060741,1242.0833333333326,1322.5,1354.7499999999995,1412.8333333333333,1483.166666666667,1553.9999999999998,1589.1666666666672,1614.4166666666665,1629.166666666667,1620.8333333333335,1630.0000000000002,241.66666666666652,261.75,283.9999999999999,319.7500000000001,355.16666666666686,415.50000000000006,457.75000000000034,499.91666666666674,510.00000000000006,509.1666666666667,500.0000000000001
1457,1000060742,1301.6666666666663,1323.3333333333335,1365.416666666666,1433.333333333333,1530.416666666667,1593.3333333333333,1631.6666666666674,1651.666666666667,1670.0,1671.6666666666665,1690.0000000000002,303.33333333333303,342.91666666666663,381.24999999999994,455.8333333333334,519.9999999999998,517.4999999999997,496.6666666666674,566.6666666666661,532.5,561.6666666666666,576.6666666666667
1461,1000060749,1306.6666666666663,1350.0000000000002,1410.0,1469.9999999999995,1537.4999999999998,1627.5000000000002,1646.1666666666674,1680.833333333333,1697.5000000000005,1685.8333333333335,1689.9999999999995,301.6666666666666,315.0000000000001,340.0000000000001,350.0,405.0,442.8333333333329,509.66666666666663,520.833333333333,518.3333333333335,560.8333333333334,564.1666666666664
1463,1000060751,1208.3333333333326,1256.5000000000005,1295.8333333333333,1340.833333333333,1407.4999999999998,1479.0,1530.8333333333335,1566.6666666666665,1577.500000000001,1594.1666666666667,1612.4999999999998,236.66666666666657,251.6666666666668,287.5,306.16666666666674,344.8333333333332,390.1666666666665,428.50000000000017,471.66666666666663,505.83333333333337,534.1666666666665,538.3333333333335
1465,1000060754,1328.75,1397.999999999999,1450.25,1511.25,1588.2499999999995,1632.5000000000002,1648.7500000000011,1655.249999999999,1652.4999999999995,1665.0,1675.0000000000005,262.5000000000002,330.74999999999983,391.25,447.2499999999996,496.00000000000006,506.75000000000006,546.0,572.7499999999999,572.4999999999995,519.9999999999998,527.5
1468,1000060758,1245.0000000000002,1312.4999999999995,1348.2500000000002,1405.75,1468.2500000000005,1499.4999999999995,1513.000000000001,1521.4999999999993,1519.9999999999998,1522.4999999999995,1530.0000000000002,280.0,303.7499999999998,336.00000000000017,366.9999999999999,411.75000000000017,435.7499999999999,457.5000000000001,453.99999999999994,435.0,452.49999999999994,458.75
1473,1000060764,1286.6666666666663,1336.6666666666663,1386.6666666666674,1435.0000000000007,1493.3333333333335,1556.666666666666,1586.6666666666665,1626.6666666666665,1645.0000000000002,1658.333333333333,1663.333333333333,279.9999999999999,306.66666666666663,336.66666666666674,386.66666666666674,439.9999999999996,493.333333333333,520.0000000000001,513.3333333333333,513.3333333333335,539.9999999999999,539.9999999999999
1474,1000060765,1245.0000000000007,1290.8333333333335,1382.083333333333,1451.666666666667,1533.083333333334,1597.4999999999995,1612.9166666666667,1618.3333333333326,1634.1666666666665,1639.9999999999998,1640.0000000000005,260.00000000000017,287.08333333333337,349.9999999999998,411.666666666667,497.3333333333338,572.0833333333331,589.4999999999999,595.8333333333328,602.5,619.9999999999998,615.8333333333334
1475,1000060766,1375.0000000000002,1432.9166666666667,1490.0,1562.500000000001,1637.916666666667,1680.4166666666663,1697.0833333333326,1704.1666666666656,1714.166666666666,1720.0,1724.1666666666667,308.7499999999999,349.5833333333334,386.6666666666666,437.50000000000057,506.83333333333366,575.0000000000002,601.6666666666663,594.1666666666665,599.9999999999998,599.9999999999999,641.6666666666672
1476,1000060767,1379.1666666666665,1438.75,1502.5,1586.250000000001,1650.8333333333335,1684.1666666666654,1689.9999999999993,1694.1666666666656,1699.999999999999,1704.1666666666663,1714.1666666666665,338.74999999999983,383.7500000000001,439.16666666666646,512.0833333333335,589.5000000000005,646.2499999999999,636.1666666666657,629.1666666666671,663.7499999999995,661.2499999999998,690.8333333333335
1477,1000060770,1372.916666666667,1438.3333333333337,1514.1666666666665,1592.5000000000005,1659.5833333333335,1690.416666666666,1712.083333333333,1721.1666666666656,1724.166666666666,1727.9166666666665,1727.083333333334,377.4999999999999,436.99999999999994,506.8333333333332,579.3333333333337,669.5833333333336,749.3333333333335,814.25,834.1666666666662,835.8333333333328,825.8333333333333,820.0000000000002
1478,1000060771,1276.6666666666667,1325.8333333333335,1378.2499999999995,1427.666666666667,1496.2500000000005,1569.1666666666665,1624.583333333333,1682.4999999999995,1707.9166666666658,1667.916666666666,1665.0000000000007,246.58333333333331,274.58333333333337,311.24999999999983,349.0000000000003,387.0833333333336,433.5000000000001,483.3333333333336,551.083333333334,572.4999999999989,528.3333333333333,550.4166666666667
1481,1000060777,1302.5,1382.5000000000005,1464.0000000000007,1534.0,1589.0000000000005,1620.0,1643.0000000000002,1646.4999999999995,1652.0000000000002,1657.4999999999993,1654.9999999999995,250.00000000000006,296.50000000000017,353.99999999999994,399.5,443.50000000000034,504.50000000000006,550.9999999999999,587.9999999999999,587.5000000000005,567.4999999999999,580.0000000000001
1482,1000060779,1262.5,1303.0,1353.0,1415.0,1470.0000000000002,1522.5000000000002,1579.9999999999998,1627.4999999999993,1660.0,1669.9999999999995,1670.0000000000005,245.0000000000001,267.50000000000006,300.0000000000001,343.0,362.5,405.4999999999999,469.4999999999996,503.4999999999999,534.9999999999999,577.5000000000003,617.5000000000001
1485,1000060782,1265.0000000000005,1309.2500000000005,1359.75,1420.4166666666665,1477.0833333333326,1540.8333333333326,1610.833333333333,1657.4999999999998,1681.6666666666667,1631.6666666666667,1654.166666666666,266.66666666666674,293.66666666666663,325.0833333333334,353.1666666666667,382.083333333333,430.5833333333333,489.83333333333337,552.5000000000005,577.0833333333336,607.0833333333334,568.7500000000005
1486,1000060783,1316.6666666666674,1354.166666666667,1404.1666666666665,1462.916666666667,1530.8333333333326,1612.4999999999993,1670.4166666666658,1690.8333333333326,1695.0000000000007,1715.416666666667,1729.9999999999998,249.58333333333343,303.75,340.25000000000006,356.2499999999999,394.16666666666623,470.41666666666663,527.4999999999999,561.5833333333334,577.0000000000003,619.5833333333334,650.0
1488,1000060785,1340.0000000000005,1391.2500000000002,1452.0,1525.7499999999995,1594.9166666666656,1626.083333333333,1627.249999999999,1628.3333333333328,1635.8333333333337,1642.916666666667,1642.0833333333333,380.8333333333335,433.33333333333326,515.3333333333334,578.3333333333333,612.1666666666663,608.1666666666665,595.7499999999999,604.5833333333331,621.6666666666667,635.8333333333335,634.1666666666666
1490,1000060790,1252.083333333334,1295.416666666667,1344.9999999999995,1410.8333333333335,1504.1666666666654,1582.083333333333,1624.8333333333328,1651.2499999999995,1662.9166666666677,1667.9166666666667,1667.083333333333,195.83333333333343,215.16666666666663,234.16666666666663,269.1666666666666,319.16666666666634,371.4999999999999,416.16666666666646,436.6666666666665,451.66666666666663,460.0000000000001,460.00000000000006
1492,1000060797,1291.6666666666665,1333.333333333333,1389.9999999999995,1453.3333333333335,1515.0,1571.666666666667,1603.3333333333335,1620.0,1628.3333333333342,1636.6666666666672,1636.6666666666654,218.3333333333334,246.6666666666666,276.33333333333326,289.0000000000001,326.6666666666667,374.99999999999983,409.9999999999999,439.99999999999994,453.3333333333334,445.00000000000006,459.9999999999998
1493,1000060798,1268.3333333333333,1315.0000000000002,1353.3333333333333,1405.0,1473.0,1531.0000000000002,1564.0,1580.6666666666667,1588.3333333333342,1592.000000000001,1595.666666666666,278.3333333333333,318.6666666666665,354.33333333333314,368.3333333333335,411.9999999999999,474.99999999999994,521.3333333333334,541.3333333333333,555.0000000000002,595.3333333333335,614.3333333333329
1495,1000060801,1273.7499999999995,1324.0,1361.7499999999995,1423.9999999999995,1489.25,1565.0000000000007,1603.75,1624.9999999999998,1637.5000000000002,1647.5000000000005,1657.4999999999993,229.4999999999999,257.75,292.00000000000006,322.75000000000006,352.4999999999999,395.25000000000034,463.2500000000001,510.4999999999998,527.5000000000002,522.5000000000003,527.4999999999998
1496,1000060803,1193.7499999999995,1240.0,1294.9999999999995,1338.4999999999998,1398.25,1486.250000000001,1543.75,1573.7499999999998,1587.5000000000005,1593.7500000000005,1598.749999999999,216.24999999999994,242.50000000000006,253.74999999999994,273.74999999999994,317.4999999999999,372.75000000000034,445.5,468.75,485.0000000000001,501.2500000000001,516.2499999999999
1497,1000060804,1335.0000000000005,1408.3333333333326,1478.333333333334,1523.333333333334,1592.4999999999995,1654.9999999999995,1698.3333333333337,1725.833333333333,1734.1666666666665,1755.833333333333,1755.833333333334,335.8333333333335,399.16666666666646,451.6666666666669,497.5000000000001,467.4999999999999,553.333333333333,578.6666666666667,609.1666666666664,610.833333333333,601.6666666666664,612.5
1506,1000063582,1406.2499999999993,1472.3333333333335,1534.833333333333,1604.1666666666665,1703.5,1760.583333333334,1774.1666666666667,1802.5000000000005,1809.5833333333335,1809.9999999999993,1810.0000000000002,361.2499999999999,425.5000000000002,451.1666666666666,526.333333333333,653.0833333333334,717.166666666667,706.4166666666666,693.0833333333333,697.5,727.3333333333331,685.0833333333333
1521,1000063680,1295.000000000001,1334.9999999999995,1398.3333333333337,1426.666666666667,1488.3333333333326,1550.8333333333328,1636.8333333333337,1646.1666666666663,1669.9999999999993,1670.8333333333323,1670.0000000000002,226.66666666666677,250.83333333333326,278.3333333333334,319.66666666666674,351.99999999999994,411.16666666666646,474.5,519.9999999999998,547.8333333333331,566.1666666666665,573.1666666666667
1531,1000063698,1370.0,1409.9999999999995,1474.0,1529.9999999999989,1599.9999999999995,1670.999999999999,1739.999999999999,1749.9999999999998,1769.9999999999995,1779.9999999999993,1779.9999999999993,275.00000000000006,299.99999999999994,336.9999999999999,359.99999999999994,429.9999999999999,525.9999999999999,555.9999999999998,574.9999999999998,594.9999999999998,639.0,680.9999999999999
1552,1000063748,1283.3333333333337,1334.416666666667,1394.5833333333335,1460.8333333333335,1513.333333333333,1556.2499999999995,1586.6666666666663,1627.0833333333326,1659.3333333333333,1666.0000000000007,1665.9999999999995,270.41666666666686,310.08333333333326,343.7500000000001,369.58333333333326,397.4999999999998,436.24999999999966,475.4166666666666,555.3333333333339,610.75,624.5833333333335,635.8333333333331
1556,1000063760,1369.9999999999995,1483.75,1571.25,1620.0,1650.9999999999993,1659.5000000000002,1663.7499999999998,1676.25,1687.5000000000002,1690.0000000000007,1689.9999999999993,286.24999999999994,373.75000000000034,457.0000000000001,524.0,559.5,576.5000000000002,598.7500000000001,608.75,565.75,592.2500000000001,589.4999999999999
1561,1000068531,1265.0,1309.9999999999995,1360.0,1430.9999999999995,1464.9999999999995,1523.9999999999995,1588.9999999999998,1625.0000000000002,1635.0,1649.9999999999998,1688.9999999999995,200.0,239.99999999999994,261.0,279.99999999999994,292.9999999999999,324.99999999999983,386.9999999999999,420.00000000000006,460.0,494.99999999999983,509.99999999999994
1564,1000068584,1299.9999999999995,1359.9999999999998,1414.0,1479.9999999999995,1545.9999999999995,1603.9999999999998,1631.9999999999995,1640.0000000000002,1629.9999999999998,1629.9999999999995,1644.9999999999995,270.00000000000006,289.99999999999994,320.0,379.9999999999999,424.9999999999998,469.9999999999999,479.9999999999999,531.0,570.0000000000001,569.0,599.9999999999999
1565,1000068587,1339.1666666666663,1390.416666666667,1456.6666666666665,1535.916666666667,1605.0833333333335,1650.8333333333328,1662.6666666666674,1690.1666666666667,1669.5833333333337,1664.999999999999,1666.9166666666672,266.6666666666665,287.5,319.16666666666663,369.66666666666663,425.3333333333337,472.99999999999966,475.2500000000002,499.9999999999999,503.99999999999983,549.8333333333335,574.7500000000002
1566,1000068588,1309.583333333333,1365.25,1427.749999999999,1483.6666666666663,1529.2499999999998,1591.166666666666,1638.7500000000005,1655.6666666666665,1630.833333333334,1643.7499999999998,1683.1666666666677,372.4999999999999,407.83333333333326,499.5,562.25,593.7500000000002,676.8333333333337,770.5833333333333,734.4166666666666,756.2499999999998,827.4999999999998,848.4166666666674
1567,1000068589,1248.4615384615383,1301.25,1374.545454545455,1432.333333333333,1502.6153846153852,1553.333333333333,1591.727272727273,1606.6666666666656,1596.5384615384605,1606.25,1620.4545454545453,243.07692307692298,265.8333333333333,329.90909090909093,335.1666666666666,376.6153846153848,441.2500000000001,510.090909090909,514.1666666666665,530.7692307692305,534.9999999999999,537.7272727272726
1568,1000068590,1254.9999999999993,1315.0000000000005,1379.1666666666665,1460.833333333333,1526.333333333333,1586.1666666666672,1603.3333333333333,1609.1666666666658,1605.833333333334,1611.6666666666672,1620.1666666666663,245.8333333333333,280.0000000000001,315.0,373.33333333333326,419.83333333333314,449.99999999999983,472.1666666666663,437.49999999999994,465.83333333333337,499.16666666666686,518.9999999999998
1569,1000068591,1381.2500000000005,1482.999999999999,1529.0000000000002,1605.2499999999995,1640.7499999999995,1656.0,1660.5000000000005,1667.7500000000002,1673.25,1666.249999999999,1670.5000000000005,255.0000000000001,279.75,328.0000000000001,392.5,416.24999999999983,436.2500000000001,482.50000000000017,470.7499999999998,462.2500000000001,476.2499999999998,477.7500000000001
1570,1000068592,1243.7500000000002,1298.7499999999995,1357.5000000000005,1427.9999999999995,1494.0,1541.2499999999998,1577.000000000001,1579.7500000000002,1571.2499999999993,1578.7499999999998,1593.75,275.0000000000001,303.7499999999999,355.75,401.99999999999983,454.25000000000017,499.49999999999983,545.0000000000002,558.25,584.5,599.7499999999998,618.75
1573,1000068599,1247.5,1292.5,1345.0000000000002,1420.0,1500.0,1555.0000000000005,1580.0000000000005,1584.9999999999995,1587.5000000000002,1602.4999999999998,1600.4999999999998,262.5000000000002,293.0,336.0000000000001,375.0,415.5000000000005,466.00000000000017,502.4999999999997,504.99999999999966,514.9999999999998,537.4999999999998,545.0000000000001
1578,1000070499,1374.9999999999995,1440.6666666666663,1514.666666666667,1580.0,1636.6666666666665,1677.6666666666663,1697.0,1713.333333333333,1730.0000000000002,1729.9999999999995,1730.0000000000002,418.3333333333329,487.6666666666664,546.0000000000001,588.0,637.9999999999997,705.6666666666656,760.3333333333335,728.6666666666669,711.0,755.9999999999995,807.9999999999999
